source,team,name,special,special_kind
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,宇都宮,積極走塁,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,ラインドライブ,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,マルチ弾,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,対ストレート○,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,固め打ち,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,初球○,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,逆境○,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,三振,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,対左投手B,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,盗塁E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,チャンスF,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,積極打法,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,キャベッジ,積極走塁,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,中 山,流し打ち,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,中 山,満塁男,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,中 山,走塁C,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,中 山,チャンスE,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,中 山,対左投手E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,中 山,回復E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,決勝打,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,固め打ち,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,サヨナラ男,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,三振,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,走塁C,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,盗塁C,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,送球E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,対左投手E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,回復E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,ケガしにくさF,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,若 林,積極盗塁,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,三 塚,インコースヒッター,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,三 塚,対左投手E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,三 塚,ケガしにくさE,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,三 塚,送球F,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,三 塚,回復F,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,松本剛,ローボールヒッター,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,松本剛,カット打ち,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,松本剛,バント○,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,松本剛,併殺,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,松本剛,走塁C,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,松本剛,ミート多用,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,松本剛,積極盗塁,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,松本剛,チームプレイ○,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,固め打ち,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,サヨナラ男,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,走塁B,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,回復B,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,ケガしにくさB,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,送球C,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,盗塁F,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,選球眼,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,丸,代打要員,usage
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,内野安打○,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,初球○,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,サヨナラ男,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,三振,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,チャンスE,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,対左投手E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,盗塁E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,回復E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,積極打法,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,佐々木,代打要員,usage
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,岡 田,対ストレート○,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,岡 田,三振,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,岡 田,チャンスC,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,岡 田,対左投手E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,岡 田,回復E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,浅 野,満塁男,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,浅 野,チャンスC,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,浅 野,走塁C,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,浅 野,送球E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,浅 野,回復E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,萩 尾,三振,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,萩 尾,走塁C,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,萩 尾,送球E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,萩 尾,回復E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,萩 尾,積極打法,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,萩 尾,積極走塁,green
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,皆 川,粘り打ち,normal
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,皆 川,送球E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,皆 川,回復E,rank
giants.zip:パワフルプロ野球2026-2027｜読売ジャイアンツ｜デフォルト選手データ.html,読売ジャイアンツ,皆 川,盗塁F,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,緩急○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,真っスラ,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,対ランナー○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,要所○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,巨人キラー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,低め○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,リリース○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,牽制○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,抜け球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,スロースターター,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,回復B,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,打たれ強さC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,ケガしにくさC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,ノビC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,対ピンチE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,対左打者E,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,テンポ○,green
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,調子次第,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,村 上,調子安定,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,緩急○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,球持ち○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,内角攻め,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,ストライク先行,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,広島キラー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,リリース○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,牽制○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,勝ち運,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,対ランナー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,打たれ強さB,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,対左打者C,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,ノビE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,大 竹,調子次第,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,球持ち○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,奪三振,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,球速安定,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,内角攻め,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,キレ○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,尻上がり,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,ゴロピッチャー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,対左打者B,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,回復E,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,対ピンチF,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,ケガしにくさG,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,変化球中心,green
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,髙 橋,勝利投手,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,球持ち○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,奪三振,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,要所○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,打球反応○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,フライボールピッチャー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,抜け球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,打たれ強さB,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,ノビC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,回復C,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,ケガしにくさE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,才 木,調子次第,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,奪三振,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,真っスラ,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,対ランナー○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,フライボールピッチャー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,四球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,ノビC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,対左打者C,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,クイックE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ルーカス,調子次第,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,伊 原,内角攻め,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,伊 原,リリース○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,伊 原,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,伊 原,ノビC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,伊 原,対左打者C,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,伊 原,調子次第,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 川,球持ち○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 川,ゴロピッチャー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 川,ノビC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 川,打たれ強さE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,早 川,ビハインドでも,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ドリス,球速安定,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ドリス,対ランナー○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ドリス,キレ○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ドリス,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ドリス,回復C,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ドリス,打たれ強さE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ドリス,ケガしにくさE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,ドリス,ビハインドでも,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,緊急登板○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,真っスラ,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,打球反応○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,ノビC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,対左打者E,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,ケガしにくさE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,変化球中心,green
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,湯 浅,リード時,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,奪三振,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,回またぎ○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,内角攻め,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,対ランナー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,回復B,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,打たれ強さC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,ノビC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,クイックE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,桐 敷,接戦時,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,球持ち○,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,奪三振,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,クロスファイヤー,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,勝ち運,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,逃げ球,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,回復C,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,対ピンチC,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,対左打者C,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,クイックE,rank
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,及 川,接戦時,usage
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,モレッタ,奪三振,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,モレッタ,ナチュラルシュート,normal
hanshin.zip:パワフルプロ野球2026-2027｜阪神タイガース｜デフォルト選手データ.htm,阪神タイガース,モレッタ,キレ○,normal
